"Date","Price","Open","High","Low","Vol.","Change %"
"29-04-2022","739.00","752.00","761.00","735.55","7.22M","-1.12%"
"28-04-2022","747.35","751.00","754.30","744.60","6.10M","-0.68%"
"27-04-2022","752.50","750.00","761.55","746.40","4.57M","-0.50%"
"26-04-2022","756.30","745.00","758.90","739.10","4.99M","2.29%"
"25-04-2022","739.35","729.95","743.00","729.15","3.57M","0.08%"
"22-04-2022","738.75","731.00","740.90","729.00","5.18M","0.41%"
"21-04-2022","735.75","743.90","743.90","730.00","6.11M","-0.49%"
"20-04-2022","739.35","730.05","744.50","723.95","6.63M","2.19%"
"19-04-2022","723.50","739.00","739.00","716.85","9.96M","-0.82%"
"18-04-2022","729.50","736.65","740.15","723.40","8.95M","-1.51%"
"13-04-2022","740.65","742.00","756.50","737.95","6.34M","-0.13%"
"12-04-2022","741.65","759.95","759.95","740.10","3.90M","-2.16%"
"11-04-2022","758.05","757.00","765.20","756.00","4.93M","-0.53%"
"08-04-2022","762.10","768.35","768.35","757.60","5.58M","-0.04%"
"07-04-2022","762.40","775.00","777.85","759.55","5.82M","-1.71%"
"06-04-2022","775.65","764.00","780.70","763.00","7.49M","1.18%"
"05-04-2022","766.60","767.80","773.80","761.00","3.99M","-0.16%"
"04-04-2022","767.80","757.85","775.00","756.20","5.78M","1.23%"
"01-04-2022","758.50","759.80","766.65","749.25","5.92M","0.47%"
"31-03-2022","754.95","753.00","759.00","739.70","7.37M","0.73%"
"30-03-2022","749.50","762.75","769.90","744.60","9.94M","-0.72%"
"29-03-2022","754.95","740.40","763.00","737.00","15.83M","2.99%"
"28-03-2022","733.05","715.25","737.00","710.10","7.96M","3.34%"
"25-03-2022","709.35","712.30","714.45","705.85","2.93M","0.42%"
"24-03-2022","706.35","698.00","708.85","697.85","3.60M","0.20%"
"23-03-2022","704.95","719.25","719.85","703.00","7.97M","-1.99%"
"22-03-2022","719.25","708.50","721.00","705.85","3.00M","1.56%"
"21-03-2022","708.20","722.00","724.35","706.80","6.32M","-2.03%"
"17-03-2022","722.90","720.00","727.95","715.00","8.17M","1.53%"
"16-03-2022","712.00","710.00","715.50","705.00","3.84M","1.27%"
"15-03-2022","703.10","699.00","709.50","695.50","6.01M","0.39%"
"14-03-2022","700.40","688.15","704.85","688.15","4.02M","0.80%"
"11-03-2022","694.85","696.70","702.40","691.50","3.35M","-0.42%"
"10-03-2022","697.75","699.95","707.50","690.60","5.99M","0.90%"
"09-03-2022","691.50","682.00","698.00","674.30","9.90M","1.24%"
"08-03-2022","683.00","675.00","686.85","667.60","8.46M","1.13%"
"07-03-2022","675.40","640.00","679.35","639.00","12.62M","3.32%"
"04-03-2022","653.70","665.00","667.95","650.00","7.09M","-2.73%"
"03-03-2022","672.05","675.00","679.80","668.60","6.52M","-0.33%"
"02-03-2022","674.25","684.00","684.00","666.00","10.22M","-1.78%"
"28-02-2022","686.50","681.00","690.00","666.45","8.30M","-0.31%"
"25-02-2022","688.65","677.50","695.15","677.50","6.45M","2.65%"
"24-02-2022","670.90","682.00","688.55","645.45","14.14M","-4.76%"
"23-02-2022","704.40","700.10","708.95","699.50","4.12M","0.74%"
"22-02-2022","699.25","694.20","702.50","687.50","9.15M","-1.51%"
"21-02-2022","709.95","708.05","716.55","703.00","4.31M","-0.36%"
"18-02-2022","712.55","712.05","719.55","711.35","4.10M","-0.62%"
"17-02-2022","717.00","724.45","727.50","715.00","5.11M","-0.67%"
"16-02-2022","721.80","717.40","728.20","708.00","5.43M","1.44%"
"15-02-2022","711.55","696.00","713.10","686.60","4.65M","3.17%"
"14-02-2022","689.70","704.00","704.00","685.00","7.44M","-3.56%"
"11-02-2022","715.15","721.70","725.40","710.90","5.65M","-1.23%"
"10-02-2022","724.05","722.95","726.95","708.60","6.07M","0.65%"
"09-02-2022","719.35","707.10","726.10","702.15","10.19M","1.47%"
"08-02-2022","708.90","711.20","714.70","701.00","7.17M","0.34%"
"07-02-2022","706.50","718.00","720.10","699.50","6.83M","-1.90%"
"04-02-2022","720.20","721.10","723.25","716.50","3.28M","-0.20%"
"03-02-2022","721.65","726.00","729.00","718.50","3.65M","-0.47%"
"02-02-2022","725.05","726.10","731.75","720.50","3.29M","0.28%"
"01-02-2022","723.05","733.00","735.00","718.30","4.81M","-0.86%"
"31-01-2022","729.30","728.00","735.00","719.55","10.75M","1.89%"
"28-01-2022","715.80","714.90","754.00","701.65","21.45M","1.21%"
"27-01-2022","707.25","706.50","716.00","701.50","8.94M","-0.65%"
"25-01-2022","711.85","684.00","720.45","682.15","14.13M","3.18%"
"24-01-2022","689.90","690.30","707.00","677.35","11.09M","-0.77%"
"21-01-2022","695.25","709.60","714.00","689.35","6.70M","-2.82%"
"20-01-2022","715.40","706.00","719.65","705.25","4.81M","1.66%"
"19-01-2022","703.70","714.00","715.00","701.70","5.88M","-1.49%"
"18-01-2022","714.35","727.00","730.70","712.55","4.31M","-1.96%"
"17-01-2022","728.60","720.00","734.75","719.55","4.34M","1.11%"
"14-01-2022","720.60","729.95","730.90","718.45","5.34M","-1.53%"
"13-01-2022","731.80","729.00","735.65","726.15","5.83M","0.22%"
"12-01-2022","730.20","707.95","732.70","704.20","12.37M","3.80%"
"11-01-2022","703.45","703.00","709.55","694.60","10.64M","-0.21%"
"10-01-2022","704.95","705.40","711.35","703.65","3.57M","0.04%"
"07-01-2022","704.70","713.90","715.15","701.45","4.32M","-0.80%"
"06-01-2022","710.40","702.00","720.50","700.00","21.64M","1.49%"
"05-01-2022","700.00","700.90","702.75","691.75","4.59M","0.37%"
"04-01-2022","697.45","692.25","703.25","690.40","6.47M","0.89%"
"03-01-2022","691.30","687.80","692.60","683.10","2.94M","1.10%"
"31-12-2021","683.80","680.50","694.10","680.00","4.60M","0.66%"
"30-12-2021","679.35","677.50","685.80","674.20","5.70M","0.37%"
"29-12-2021","676.85","679.95","683.50","675.00","3.85M","-0.47%"
"28-12-2021","680.05","679.85","683.50","675.05","3.89M","0.64%"
"27-12-2021","675.75","674.95","678.35","668.65","3.66M","-0.19%"
"24-12-2021","677.05","682.10","682.85","672.65","3.76M","-0.25%"
"23-12-2021","678.75","689.00","689.00","675.50","5.60M","-0.88%"
"22-12-2021","684.75","667.00","686.00","667.00","8.52M","2.66%"
"21-12-2021","667.00","663.95","670.90","659.20","8.08M","1.33%"
"20-12-2021","658.25","659.15","661.15","645.10","11.81M","-1.17%"
"17-12-2021","666.05","681.00","685.70","661.10","13.85M","-2.25%"
"16-12-2021","681.40","689.90","689.90","677.60","9.63M","-0.59%"
"15-12-2021","685.45","691.75","694.90","684.10","7.67M","-0.89%"
"14-12-2021","691.60","701.00","706.30","688.40","9.28M","-1.64%"
"13-12-2021","703.10","715.00","718.40","698.35","9.90M","-1.07%"
"10-12-2021","710.70","711.00","718.90","707.00","4.25M","-0.46%"
"09-12-2021","713.95","716.80","723.95","711.00","9.07M","-0.17%"
"08-12-2021","715.15","705.00","719.00","702.30","8.30M","2.33%"
"07-12-2021","698.85","702.35","705.70","694.10","10.24M","0.18%"
"06-12-2021","697.60","718.00","721.90","693.85","8.80M","-2.89%"
"03-12-2021","718.35","730.00","734.65","716.30","11.02M","-1.94%"
"02-12-2021","732.55","723.90","735.70","714.15","11.51M","1.43%"
"01-12-2021","722.25","733.00","737.40","718.25","10.49M","-0.82%"
"30-11-2021","728.25","740.00","750.20","722.65","14.27M","-1.50%"
"29-11-2021","739.35","752.00","755.00","727.10","15.89M","0.08%"
"26-11-2021","738.75","763.00","763.00","733.10","11.14M","-3.45%"
"25-11-2021","765.15","759.05","768.50","752.80","8.48M","0.82%"
"24-11-2021","758.90","764.00","781.80","756.25","21.65M","0.00%"
"23-11-2021","758.90","745.00","761.00","735.70","18.24M","2.26%"
"22-11-2021","742.10","740.00","755.95","733.10","36.88M","3.88%"
"18-11-2021","714.35","720.60","723.45","708.00","4.47M","-0.79%"
"17-11-2021","720.05","724.55","732.35","716.25","8.00M","-1.40%"
"16-11-2021","730.30","741.35","742.05","727.05","4.64M","-0.98%"
"15-11-2021","737.55","740.00","746.00","736.20","5.45M","-0.80%"
"12-11-2021","743.50","733.00","745.00","725.25","9.21M","2.05%"
"11-11-2021","728.60","735.00","738.60","724.25","7.42M","-0.93%"
"10-11-2021","735.45","717.50","738.00","707.35","15.18M","3.12%"
"09-11-2021","713.20","711.70","716.45","705.15","5.28M","0.59%"
"08-11-2021","709.00","707.45","714.90","704.00","7.57M","1.13%"
"04-11-2021","701.10","704.00","704.80","699.20","1.06M","0.29%"
"03-11-2021","699.10","725.75","732.50","696.00","23.26M","-2.08%"
"02-11-2021","713.95","712.50","723.10","709.55","7.73M","0.20%"
"01-11-2021","712.50","689.95","722.80","689.60","17.12M","3.96%"
"29-10-2021","685.35","692.20","701.00","677.05","8.60M","-0.64%"
"28-10-2021","689.75","702.75","706.05","684.40","8.88M","-1.79%"
"27-10-2021","702.35","699.40","714.65","694.00","11.88M","0.88%"
"26-10-2021","696.20","695.00","709.85","689.00","10.95M","0.74%"
"25-10-2021","691.10","693.00","704.00","675.00","9.54M","-0.49%"
"22-10-2021","694.50","698.50","705.30","684.25","6.59M","-0.22%"
"21-10-2021","696.05","710.95","712.35","689.20","8.91M","-1.75%"
"20-10-2021","708.45","683.40","713.90","681.40","21.22M","4.02%"
"19-10-2021","681.10","699.00","699.00","675.45","7.33M","0.07%"
"18-10-2021","680.60","700.00","701.95","679.65","8.57M","-0.76%"
"14-10-2021","685.80","693.00","694.00","681.85","9.82M","-0.59%"
"13-10-2021","689.90","689.00","696.80","683.10","7.06M","0.52%"
"12-10-2021","686.35","691.00","698.40","684.20","8.58M","-0.65%"
"11-10-2021","690.85","693.10","696.05","685.00","8.79M","-0.67%"
"08-10-2021","695.50","695.15","699.55","688.90","6.30M","0.43%"
"07-10-2021","692.50","695.75","702.20","691.30","8.12M","0.16%"
"06-10-2021","691.40","705.75","707.95","688.20","10.41M","-1.12%"
"05-10-2021","699.25","684.40","703.45","680.40","25.60M","2.62%"
"04-10-2021","681.40","675.00","686.20","669.70","8.92M","0.81%"
"01-10-2021","675.90","687.35","687.35","667.65","14.95M","-1.80%"
"30-09-2021","688.30","695.80","709.80","686.80","13.91M","-0.84%"
"29-09-2021","694.10","697.00","702.00","689.15","16.73M","-0.29%"
"28-09-2021","696.15","724.40","726.80","686.00","21.94M","-3.65%"
"27-09-2021","722.55","731.00","731.90","718.15","11.28M","-0.44%"
"24-09-2021","725.77","715.61","739.12","714.58","72.18M","1.73%"
"23-09-2021","713.41","719.88","726.46","709.87","26.50M","0.01%"
"22-09-2021","713.36","713.60","718.56","710.76","16.35M","0.01%"
"21-09-2021","713.26","709.58","727.10","708.69","14.22M","0.23%"
"20-09-2021","711.59","711.64","720.18","707.03","14.33M","-0.44%"
"17-09-2021","714.73","707.71","721.21","707.71","26.65M","1.33%"
"16-09-2021","705.36","721.46","723.42","702.22","45.00M","-0.95%"
"15-09-2021","712.13","684.16","721.41","683.32","56.80M","4.51%"
"14-09-2021","681.41","682.19","686.80","676.40","11.69M","0.13%"
"13-09-2021","680.52","679.25","684.16","673.21","19.70M","1.04%"
"09-09-2021","673.51","655.54","675.52","654.76","19.78M","2.74%"
"08-09-2021","655.54","665.51","671.20","652.74","20.88M","-0.40%"
"07-09-2021","658.19","645.83","667.96","636.06","28.19M","2.44%"
"06-09-2021","642.54","652.16","653.48","641.36","10.22M","-0.58%"
"03-09-2021","646.32","655.69","657.26","641.95","7.92M","-1.21%"
"02-09-2021","654.22","657.60","661.33","651.81","18.95M","0.01%"
"01-09-2021","654.12","655.69","660.89","641.95","30.80M","0.35%"
"31-08-2021","651.81","614.51","655.79","613.48","60.78M","7.03%"
"30-08-2021","609.02","585.02","613.48","579.22","40.51M","4.25%"
"27-08-2021","584.18","577.95","594.24","574.27","16.44M","1.41%"
"26-08-2021","576.08","598.76","600.23","573.53","26.32M","-4.17%"
"25-08-2021","601.16","610.88","610.88","599.74","8.13M","-1.23%"
"24-08-2021","608.67","616.38","616.38","605.68","5.89M","-0.41%"
"23-08-2021","611.17","607.00","618.88","596.40","12.79M","1.46%"
"20-08-2021","602.39","608.08","621.33","595.81","12.77M","-1.48%"
"18-08-2021","611.47","614.36","622.32","609.41","7.14M","-0.54%"
"17-08-2021","614.81","622.36","626.24","611.52","11.31M","-1.21%"
"16-08-2021","622.36","626.98","632.13","620.35","10.51M","-0.47%"
"13-08-2021","625.31","611.67","627.03","606.71","21.08M","2.23%"
"12-08-2021","611.67","611.52","617.36","605.63","8.43M","0.37%"
"11-08-2021","609.41","610.73","617.65","602.39","18.73M","-0.22%"
"10-08-2021","610.73","591.10","616.43","587.37","34.51M","3.83%"
"09-08-2021","588.21","598.76","601.41","586.54","10.08M","-1.42%"
"06-08-2021","596.70","583.54","605.58","577.66","29.06M","1.54%"
"05-08-2021","587.67","566.86","607.59","566.86","72.42M","4.23%"
"04-08-2021","563.81","564.40","576.08","559.79","21.82M","-1.00%"
"03-08-2021","569.51","557.53","571.27","551.74","21.68M","2.66%"
"02-08-2021","554.73","555.57","559.45","549.68","6.37M","0.62%"
"30-07-2021","551.30","555.47","558.02","547.52","10.13M","-0.97%"
"29-07-2021","556.70","563.52","566.07","554.59","15.84M","-0.13%"
"28-07-2021","557.43","529.56","560.18","527.94","32.53M","5.06%"
"27-07-2021","530.59","535.74","535.74","526.27","5.84M","-0.64%"
"26-07-2021","534.02","534.96","543.64","532.11","5.21M","-0.78%"
"23-07-2021","538.20","537.61","550.32","522.93","33.20M","0.29%"
"22-07-2021","536.63","521.31","537.90","514.00","20.22M","3.98%"
"20-07-2021","516.06","526.56","526.91","513.36","7.65M","-2.36%"
"19-07-2021","528.53","529.07","534.66","519.55","9.13M","-0.50%"
"16-07-2021","531.18","517.29","533.39","516.26","11.25M","2.99%"
"15-07-2021","515.77","522.69","522.69","515.33","6.89M","-0.87%"
"14-07-2021","520.28","519.25","521.61","516.94","6.67M","0.00%"
"13-07-2021","520.28","523.72","525.63","518.47","8.14M","0.08%"
"12-07-2021","519.89","529.02","529.02","518.91","8.93M","-1.23%"
"09-07-2021","526.37","515.82","527.59","513.36","7.30M","2.08%"
"08-07-2021","515.62","520.23","522.98","513.90","5.40M","-0.81%"
"07-07-2021","519.84","513.56","520.82","513.56","6.67M","0.67%"
"06-07-2021","516.41","513.85","517.97","511.50","10.49M","0.41%"
"05-07-2021","514.29","518.27","518.76","513.66","6.37M","-0.20%"
"02-07-2021","515.33","515.91","523.18","510.42","13.31M","0.45%"
"01-07-2021","513.02","519.25","521.21","512.38","6.58M","-0.57%"
"30-06-2021","515.96","517.29","520.63","514.69","5.76M","0.13%"
"29-06-2021","515.28","521.46","522.44","514.34","8.71M","-1.18%"
"28-06-2021","521.41","527.10","527.10","520.67","5.27M","-0.73%"
"25-06-2021","525.24","521.51","526.02","519.59","5.50M","1.20%"
"24-06-2021","519.01","525.14","525.58","517.68","6.42M","-0.99%"
"23-06-2021","524.21","528.09","529.26","522.88","4.77M","-0.44%"
"22-06-2021","526.52","537.95","538.88","525.63","9.11M","-0.59%"
"21-06-2021","529.66","525.14","531.91","523.18","5.74M","0.16%"
"18-06-2021","528.82","521.61","531.91","509.43","15.00M","1.91%"
"17-06-2021","518.91","529.56","531.28","517.34","10.21M","-1.51%"
"16-06-2021","526.86","533.78","533.78","525.04","10.05M","-1.06%"
"15-06-2021","532.50","531.03","533.63","528.48","7.26M","0.58%"
"14-06-2021","529.41","530.88","530.88","519.55","5.71M","-0.28%"
"11-06-2021","530.88","535.45","539.62","530.10","7.78M","-0.79%"
"10-06-2021","535.10","533.88","537.75","530.39","7.02M","0.95%"
"09-06-2021","530.05","539.77","541.34","525.48","12.67M","-1.24%"
"08-06-2021","536.72","528.18","537.90","524.16","12.82M","1.93%"
"07-06-2021","526.56","524.16","531.03","523.18","9.67M","0.70%"
"04-06-2021","522.88","524.11","525.93","521.41","4.88M","0.12%"
"03-06-2021","522.24","520.23","523.57","518.76","6.29M","0.48%"
"02-06-2021","519.74","520.13","524.75","518.27","10.57M","-0.64%"
"01-06-2021","523.08","527.54","528.48","520.53","8.44M","-0.37%"
"31-05-2021","525.04","515.82","526.12","515.42","12.80M","2.16%"
"28-05-2021","513.95","512.63","518.76","510.81","10.25M","0.73%"
"27-05-2021","510.22","516.41","517.29","509.14","22.78M","-1.13%"
"26-05-2021","516.06","519.25","521.02","515.33","6.91M","-0.07%"
"25-05-2021","516.41","520.13","521.02","514.83","9.41M","-0.13%"
"24-05-2021","517.09","521.21","523.18","516.31","6.39M","-0.78%"
"21-05-2021","521.16","513.61","523.47","512.38","10.49M","1.98%"
"20-05-2021","511.05","521.21","521.21","510.42","14.04M","-1.43%"
"19-05-2021","518.47","527.99","530.59","516.50","19.58M","-1.52%"
"18-05-2021","526.47","537.41","542.71","524.70","34.97M","-2.42%"
"17-05-2021","539.52","553.56","553.56","535.74","13.68M","-1.92%"
"14-05-2021","550.07","553.61","558.86","545.90","7.70M","-0.24%"
"12-05-2021","551.40","557.53","558.66","547.91","6.82M","-1.17%"
"11-05-2021","557.92","555.08","564.26","553.66","8.03M","-0.72%"
"10-05-2021","562.00","561.46","566.37","558.61","8.37M","0.71%"
"07-05-2021","558.02","550.86","562.34","546.64","12.89M","1.74%"
"06-05-2021","548.45","549.63","554.00","542.42","9.17M","-0.21%"
"05-05-2021","549.63","546.64","554.54","543.79","12.10M","1.36%"
"04-05-2021","542.27","555.52","555.52","536.63","14.20M","-1.15%"
"03-05-2021","548.55","520.23","552.13","519.30","14.56M","4.12%"
"30-04-2021","526.86","523.67","536.92","523.67","8.33M","-0.76%"
"29-04-2021","530.88","539.57","539.86","529.16","8.85M","-0.63%"
"28-04-2021","534.27","526.07","537.90","525.73","12.20M","1.87%"
"27-04-2021","524.45","517.73","528.63","516.55","9.88M","1.28%"
"26-04-2021","517.83","513.12","518.76","513.12","5.93M","0.95%"
"23-04-2021","512.97","519.25","522.64","509.53","7.12M","-1.55%"
"22-04-2021","521.07","520.23","523.57","516.35","6.68M","0.12%"
"20-04-2021","520.43","519.25","527.10","516.21","7.37M","0.71%"
"19-04-2021","516.75","522.44","525.14","513.61","7.37M","-2.64%"
"16-04-2021","530.78","530.10","534.12","528.09","6.27M","0.26%"
"15-04-2021","529.41","530.05","536.09","520.48","9.99M","0.60%"
"13-04-2021","526.27","516.70","530.05","513.46","6.66M","2.62%"
"12-04-2021","512.82","527.64","528.92","508.95","9.87M","-4.18%"
"09-04-2021","535.20","529.56","539.62","526.61","11.64M","0.41%"
"08-04-2021","532.99","536.72","538.44","530.54","11.37M","0.26%"
"07-04-2021","531.62","527.10","536.82","525.39","21.39M","1.77%"
"06-04-2021","522.39","518.76","527.94","514.88","13.12M","0.75%"
"05-04-2021","518.52","511.20","519.25","505.12","9.38M","1.43%"
"01-04-2021","511.20","510.37","514.24","505.07","7.11M","0.68%"
"31-03-2021","507.77","512.72","516.21","506.74","7.71M","-0.81%"
"30-03-2021","511.89","518.07","518.17","506.74","10.69M","-0.19%"
"26-03-2021","512.87","502.66","515.23","501.19","11.15M","2.90%"
"25-03-2021","498.39","513.75","514.00","490.34","17.57M","-3.04%"
"24-03-2021","514.00","518.27","523.62","511.89","10.80M","-1.06%"
"23-03-2021","519.50","519.94","522.64","512.53","15.24M","0.24%"
"22-03-2021","518.27","523.23","524.16","513.36","13.58M","-0.37%"
"19-03-2021","520.18","518.27","524.90","515.82","49.60M","0.52%"
"18-03-2021","517.48","520.09","522.39","505.85","12.47M","0.82%"
"17-03-2021","513.26","519.05","521.21","509.43","8.48M","-1.21%"
"16-03-2021","519.55","514.34","523.91","514.34","13.25M","1.23%"
"15-03-2021","513.21","518.07","518.07","506.88","10.88M","-0.26%"
"12-03-2021","514.54","520.77","522.93","511.94","11.62M","-0.31%"
"10-03-2021","516.16","510.61","520.72","506.83","19.01M","0.79%"
"09-03-2021","512.14","520.33","522.20","504.82","20.18M","-0.75%"
"08-03-2021","516.01","521.21","525.58","515.08","15.29M","-1.33%"
"05-03-2021","522.98","525.14","528.58","514.74","16.66M","-1.26%"
"04-03-2021","529.66","530.05","535.94","528.09","17.68M","-1.23%"
"03-03-2021","536.23","538.64","540.60","530.05","24.67M","0.94%"
"02-03-2021","531.23","530.54","533.97","519.10","30.62M","1.69%"
"01-03-2021","522.39","547.72","548.80","511.40","55.09M","-4.33%"
"26-02-2021","546.05","563.91","575.15","541.58","198.55M","-3.95%"
"25-02-2021","568.48","569.21","573.68","566.42","16.23M","1.08%"
"24-02-2021","562.39","557.63","563.52","554.78","8.89M","1.31%"
"23-02-2021","555.13","564.40","566.37","553.61","23.76M","-0.83%"
